family,n,bitflip_rate,shots,method,metric,mean,ci_low,ci_high,circuits
SU2-HaarU4-brickwork,8,0.05,10000,aligned_crossfit,finite_difference_snr_mean,0.06691245252975504,0.06425412204228012,0.06974323747563915,16
SU2-HaarU4-brickwork,8,0.05,10000,aligned_crossfit,linearized_shots_for_snr1,2215313.191787607,2172114.6763481773,2257605.322041656,16
SU2-HaarU4-brickwork,8,0.05,10000,physical,actual_retention,0.06340253924854515,0.062037280037583846,0.06483179984306872,16
SU2-HaarU4-brickwork,8,0.05,10000,physical,rho,2.0209559385473783,1.9772247289741474,2.065950248686226,16
SU2-HaarU4-brickwork,8,0.05,10000,physical,expected_scalar_directional_grad2,0.001422873740700475,0.0013915985151500656,0.0014566688471401702,16
SU2-HaarU4-brickwork,8,0.05,10000,physical,estimated_parameter_gradient_norm2,1.6391505492870209,1.6028226969373291,1.6779116656798707,16
SU2-HaarU4-brickwork,8,0.05,10000,physical,finite_difference_snr_mean,0.05331407165382637,0.05120096198779884,0.05551267019333099,16
SU2-HaarU4-brickwork,8,0.05,10000,physical,linearized_shots_for_snr1,3521457.9416170693,3442578.797807342,3600245.5585351735,16
SU2-HaarU4-brickwork,8,0.05,10000,random_rank,actual_retention,0.03078494164247436,0.030042152569875063,0.031663297094635376,16
SU2-HaarU4-brickwork,8,0.05,10000,random_rank,rho,0.981270014853872,0.9575109335206629,1.0089843268671421,16
SU2-HaarU4-brickwork,8,0.05,10000,random_rank,expected_scalar_directional_grad2,0.0006870414903101688,0.0006707480558292266,0.0007054614020078726,16
SU2-HaarU4-brickwork,8,0.05,10000,random_rank,estimated_parameter_gradient_norm2,0.7914717968373706,0.7724277144680963,0.8122922472947628,16
SU2-HaarU4-brickwork,8,0.05,10000,random_rank,finite_difference_snr_mean,0.03672965286741155,0.03509348827306368,0.03849224646447464,16
SU2-HaarU4-brickwork,8,0.05,10000,random_rank,linearized_shots_for_snr1,7296314.381061388,7113563.461389975,7465827.040852528,16
SU2-HaarU4-brickwork,10,0.0,100,aligned_crossfit,actual_retention,0.04296809321729346,0.04208115745122724,0.04383189673533316,16
SU2-HaarU4-brickwork,10,0.0,100,aligned_crossfit,rho,4.395635936129125,4.306020440839413,4.485300113577356,16
SU2-HaarU4-brickwork,10,0.0,100,aligned_crossfit,expected_scalar_directional_grad2,0.0021019708163926877,0.0020587526243817235,0.002146495474711241,16
SU2-HaarU4-brickwork,10,0.0,100,aligned_crossfit,estimated_parameter_gradient_norm2,3.7835474695069173,3.7043912362418743,3.864781913485452,16
SU2-HaarU4-brickwork,10,0.0,100,aligned_crossfit,finite_difference_snr_mean,0.006249346379623719,0.0060464311036189195,0.006451286241272108,16
SU2-HaarU4-brickwork,10,0.0,100,aligned_crossfit,linearized_shots_for_snr1,2383114.7303772904,2332561.221309477,2433344.9028585767,16
SU2-HaarU4-brickwork,10,0.0,100,physical,actual_retention,0.009317307423358769,0.009136257713232529,0.009495612013859305,16
SU2-HaarU4-brickwork,10,0.0,100,physical,rho,0.9531605494096074,0.9349995954008453,0.9716468557808076,16
SU2-HaarU4-brickwork,10,0.0,100,physical,expected_scalar_directional_grad2,0.0004531596014616875,0.0004438132041036353,0.0004626631613496842,16
SU2-HaarU4-brickwork,10,0.0,100,physical,estimated_parameter_gradient_norm2,0.8156872826311479,0.7983074554561942,0.8330667082930743,16
SU2-HaarU4-brickwork,10,0.0,100,physical,finite_difference_snr_mean,0.0029414334853891688,0.002842896122831769,0.003053957069253662,16
SU2-HaarU4-brickwork,10,0.0,100,physical,linearized_shots_for_snr1,11053664.398873236,10822289.632940754,11284070.282660108,16
SU2-HaarU4-brickwork,10,0.0,100,random_rank,actual_retention,0.009836660211375031,0.009621930103917896,0.010057844121428697,16
SU2-HaarU4-brickwork,10,0.0,100,random_rank,rho,1.0062903396236709,0.9842505327973642,1.0284123220097814,16
SU2-HaarU4-brickwork,10,0.0,100,random_rank,expected_scalar_directional_grad2,0.0004782800467700375,0.0004681049685294944,0.0004887702516656812,16
SU2-HaarU4-brickwork,10,0.0,100,random_rank,estimated_parameter_gradient_norm2,0.8609040841861764,0.8422620475750868,0.8797179131858457,16
SU2-HaarU4-brickwork,10,0.0,100,random_rank,finite_difference_snr_mean,0.003045737036354127,0.0029324450182048,0.0031557785513381003,16
SU2-HaarU4-brickwork,10,0.0,100,random_rank,linearized_shots_for_snr1,10474842.891726892,10245882.135547297,10699149.346220423,16
SU2-HaarU4-brickwork,10,0.0,1000,aligned_crossfit,actual_retention,0.04296809321729346,0.04210763367681736,0.04383031451126468,16
SU2-HaarU4-brickwork,10,0.0,1000,aligned_crossfit,rho,4.395635936129125,4.305683388100353,4.484101937819609,16
SU2-HaarU4-brickwork,10,0.0,1000,aligned_crossfit,expected_scalar_directional_grad2,0.0021019708163926877,0.0020572758000529075,0.002144967722209659,16
SU2-HaarU4-brickwork,10,0.0,1000,aligned_crossfit,estimated_parameter_gradient_norm2,3.7835474695069173,3.704018493460343,3.8625710535912887,16
SU2-HaarU4-brickwork,10,0.0,1000,aligned_crossfit,finite_difference_snr_mean,0.019762168446938226,0.019099593870527686,0.0204084329239958,16
SU2-HaarU4-brickwork,10,0.0,1000,aligned_crossfit,linearized_shots_for_snr1,2383114.7303772904,2332555.0166592193,2433698.7771783844,16
SU2-HaarU4-brickwork,10,0.0,1000,physical,actual_retention,0.009317307423358769,0.009137627498217756,0.009499289578196334,16
SU2-HaarU4-brickwork,10,0.0,1000,physical,rho,0.9531605494096074,0.9343381178190553,0.971979877104188,16
SU2-HaarU4-brickwork,10,0.0,1000,physical,expected_scalar_directional_grad2,0.0004531596014616875,0.00044377565575092094,0.0004624623957964614,16
SU2-HaarU4-brickwork,10,0.0,1000,physical,estimated_parameter_gradient_norm2,0.8156872826311479,0.7986034879726788,0.8325346165795665,16
SU2-HaarU4-brickwork,10,0.0,1000,physical,finite_difference_snr_mean,0.009301629399717381,0.008985256707535264,0.009669759464508581,16
SU2-HaarU4-brickwork,10,0.0,1000,physical,linearized_shots_for_snr1,11053664.398873236,10827298.524965841,11284015.515476247,16
SU2-HaarU4-brickwork,10,0.0,1000,random_rank,actual_retention,0.009836660211375031,0.009620188234408347,0.010057890727368235,16
SU2-HaarU4-brickwork,10,0.0,1000,random_rank,rho,1.0062903396236709,0.9840634689601753,1.0289812614741811,16
SU2-HaarU4-brickwork,10,0.0,1000,random_rank,expected_scalar_directional_grad2,0.0004782800467700375,0.0004679473433018366,0.0004888904162265887,16
SU2-HaarU4-brickwork,10,0.0,1000,random_rank,estimated_parameter_gradient_norm2,0.8609040841861764,0.8422732855461768,0.880249822021615,16
SU2-HaarU4-brickwork,10,0.0,1000,random_rank,finite_difference_snr_mean,0.009631466188810103,0.009279923574791222,0.009983989256282718,16
SU2-HaarU4-brickwork,10,0.0,1000,random_rank,linearized_shots_for_snr1,10474842.891726892,10248517.708921073,10708193.296328278,16
SU2-HaarU4-brickwork,10,0.0,10000,aligned_crossfit,actual_retention,0.04296809321729346,0.04208567507002504,0.04382946772339446,16
SU2-HaarU4-brickwork,10,0.0,10000,aligned_crossfit,rho,4.395635936129125,4.306744897223873,4.484293405840004,16
SU2-HaarU4-brickwork,10,0.0,10000,aligned_crossfit,expected_scalar_directional_grad2,0.0021019708163926877,0.002058054589629802,0.0021450307242289633,16
SU2-HaarU4-brickwork,10,0.0,10000,aligned_crossfit,estimated_parameter_gradient_norm2,3.7835474695069173,3.7032900093786947,3.8622876000579383,16
SU2-HaarU4-brickwork,10,0.0,10000,aligned_crossfit,finite_difference_snr_mean,0.062493463796237186,0.060385576793619195,0.06448943872005206,16
SU2-HaarU4-brickwork,10,0.0,10000,aligned_crossfit,linearized_shots_for_snr1,2383114.7303772904,2332524.9418580057,2434063.329976818,16
SU2-HaarU4-brickwork,10,0.0,10000,physical,actual_retention,0.009317307423358769,0.009137279396360788,0.009502159321257638,16
SU2-HaarU4-brickwork,10,0.0,10000,physical,rho,0.9531605494096074,0.9351279648236704,0.9721257172457878,16
SU2-HaarU4-brickwork,10,0.0,10000,physical,expected_scalar_directional_grad2,0.0004531596014616875,0.0004438018174493453,0.00046276374653367346,16
SU2-HaarU4-brickwork,10,0.0,10000,physical,estimated_parameter_gradient_norm2,0.8156872826311479,0.7987548660692054,0.833079328005432,16
SU2-HaarU4-brickwork,10,0.0,10000,physical,finite_difference_snr_mean,0.029414334853891687,0.028405003557651777,0.03054298720084221,16
SU2-HaarU4-brickwork,10,0.0,10000,physical,linearized_shots_for_snr1,11053664.398873236,10825062.670231868,11287889.090251198,16
SU2-HaarU4-brickwork,10,0.0,10000,random_rank,actual_retention,0.009836660211375031,0.009628593131003347,0.010063571682928082,16
SU2-HaarU4-brickwork,10,0.0,10000,random_rank,rho,1.0062903396236709,0.9841742765042979,1.0287395203567786,16
SU2-HaarU4-brickwork,10,0.0,10000,random_rank,expected_scalar_directional_grad2,0.0004782800467700375,0.00046818417883331634,0.0004889670568086705,16
SU2-HaarU4-brickwork,10,0.0,10000,random_rank,estimated_parameter_gradient_norm2,0.8609040841861764,0.842612108109607,0.8802770247157911,16
SU2-HaarU4-brickwork,10,0.0,10000,random_rank,finite_difference_snr_mean,0.03045737036354127,0.02932754540388391,0.031572898284489316,16
SU2-HaarU4-brickwork,10,0.0,10000,random_rank,linearized_shots_for_snr1,10474842.891726892,10241048.174846426,10701275.720019106,16
SU2-HaarU4-brickwork,10,0.01,100,aligned_crossfit,actual_retention,0.04440379163877857,0.043478409602689526,0.04530209950581162,16
SU2-HaarU4-brickwork,10,0.01,100,aligned_crossfit,rho,4.542507884647051,4.447896079335215,4.635619447545311,16
SU2-HaarU4-brickwork,10,0.01,100,aligned_crossfit,expected_scalar_directional_grad2,0.0015600136023833813,0.0015285266947715624,0.0015914745542561035,16
SU2-HaarU4-brickwork,10,0.01,100,aligned_crossfit,estimated_parameter_gradient_norm2,2.808024484290177,2.75129780351114,2.864340192850133,16
SU2-HaarU4-brickwork,10,0.01,100,aligned_crossfit,finite_difference_snr_mean,0.005413768476833501,0.005256738904944714,0.005575231505174855,16
SU2-HaarU4-brickwork,10,0.01,100,aligned_crossfit,linearized_shots_for_snr1,3210511.4147427734,3147075.838589845,3276126.3303108923,16
SU2-HaarU4-brickwork,10,0.01,100,physical,actual_retention,0.012444685320730469,0.012222430544420019,0.012666515228182396,16
SU2-HaarU4-brickwork,10,0.01,100,physical,rho,1.2730913083107318,1.2505791618907738,1.2963320333338646,16
SU2-HaarU4-brickwork,10,0.01,100,physical,expected_scalar_directional_grad2,0.00043502783210158126,0.0004261586114750655,0.00044410520638885813,16
SU2-HaarU4-brickwork,10,0.01,100,physical,estimated_parameter_gradient_norm2,0.7830500977829223,0.7666911251631086,0.7994357486878,16
SU2-HaarU4-brickwork,10,0.01,100,physical,finite_difference_snr_mean,0.0028820558067153,0.0027852336785484802,0.00299210862934294,16
SU2-HaarU4-brickwork,10,0.01,100,physical,linearized_shots_for_snr1,11514441.794293009,11279008.021762671,11756096.865507383,16
SU2-HaarU4-brickwork,10,0.01,100,random_rank,actual_retention,0.009867396184868205,0.009647979719078876,0.010096343554385304,16
SU2-HaarU4-brickwork,10,0.01,100,random_rank,rho,1.009434629712022,0.9871129267757486,1.0336469046532022,16
SU2-HaarU4-brickwork,10,0.01,100,random_rank,expected_scalar_directional_grad2,0.00034474582475353124,0.00033685286956246956,0.0003534360319235539,16
SU2-HaarU4-brickwork,10,0.01,100,random_rank,estimated_parameter_gradient_norm2,0.62054248455645,0.6058098644912427,0.6358929911744732,16
SU2-HaarU4-brickwork,10,0.01,100,random_rank,finite_difference_snr_mean,0.00257595447096685,0.0024751532066664573,0.002676335286423717,16
SU2-HaarU4-brickwork,10,0.01,100,random_rank,linearized_shots_for_snr1,14538477.728449553,14193049.800556252,14879274.603330983,16
SU2-HaarU4-brickwork,10,0.01,1000,aligned_crossfit,actual_retention,0.04440379163877857,0.04347840890241625,0.04530819046588269,16
SU2-HaarU4-brickwork,10,0.01,1000,aligned_crossfit,rho,4.542507884647051,4.447010088382111,4.636066439745093,16
SU2-HaarU4-brickwork,10,0.01,1000,aligned_crossfit,expected_scalar_directional_grad2,0.0015600136023833813,0.001528296468720562,0.0015910193880380103,16
SU2-HaarU4-brickwork,10,0.01,1000,aligned_crossfit,estimated_parameter_gradient_norm2,2.808024484290177,2.752166678858983,2.862901636467029,16
SU2-HaarU4-brickwork,10,0.01,1000,aligned_crossfit,finite_difference_snr_mean,0.01711983911161449,0.01660966673668388,0.017656725501571748,16
SU2-HaarU4-brickwork,10,0.01,1000,aligned_crossfit,linearized_shots_for_snr1,3210511.4147427734,3148160.363336484,3275687.4292008798,16
SU2-HaarU4-brickwork,10,0.01,1000,physical,actual_retention,0.012444685320730469,0.012218738449425216,0.012668532610181426,16
SU2-HaarU4-brickwork,10,0.01,1000,physical,rho,1.2730913083107318,1.2501469787814945,1.2963636380966492,16
SU2-HaarU4-brickwork,10,0.01,1000,physical,expected_scalar_directional_grad2,0.00043502783210158126,0.00042608349062444386,0.0004441868938612852,16
SU2-HaarU4-brickwork,10,0.01,1000,physical,estimated_parameter_gradient_norm2,0.7830500977829223,0.7665857319619863,0.7994343821982608,16
SU2-HaarU4-brickwork,10,0.01,1000,physical,finite_difference_snr_mean,0.009113860692934449,0.008805629566788379,0.009467028398897641,16
SU2-HaarU4-brickwork,10,0.01,1000,physical,linearized_shots_for_snr1,11514441.794293009,11274837.708424266,11752782.071974972,16
SU2-HaarU4-brickwork,10,0.01,1000,random_rank,actual_retention,0.009867396184868205,0.009647372252028483,0.01008809288690913,16
SU2-HaarU4-brickwork,10,0.01,1000,random_rank,rho,1.009434629712022,0.9872594597093287,1.0329549041950261,16
SU2-HaarU4-brickwork,10,0.01,1000,random_rank,expected_scalar_directional_grad2,0.00034474582475353124,0.00033682746253597924,0.00035311033792691796,16
SU2-HaarU4-brickwork,10,0.01,1000,random_rank,estimated_parameter_gradient_norm2,0.62054248455645,0.6056734556985361,0.6358547736825041,16
SU2-HaarU4-brickwork,10,0.01,1000,random_rank,finite_difference_snr_mean,0.008145883277149445,0.007831297854845988,0.008468133557613939,16
SU2-HaarU4-brickwork,10,0.01,1000,random_rank,linearized_shots_for_snr1,14538477.728449553,14184195.22554776,14875755.669264905,16
SU2-HaarU4-brickwork,10,0.01,10000,aligned_crossfit,actual_retention,0.04440379163877857,0.04347931031055154,0.045316714306322343,16
SU2-HaarU4-brickwork,10,0.01,10000,aligned_crossfit,rho,4.542507884647051,4.445963255548695,4.636122274018074,16
SU2-HaarU4-brickwork,10,0.01,10000,aligned_crossfit,expected_scalar_directional_grad2,0.0015600136023833813,0.0015280154003044547,0.0015915521975203104,16
SU2-HaarU4-brickwork,10,0.01,10000,aligned_crossfit,estimated_parameter_gradient_norm2,2.808024484290177,2.751403881320621,2.8637981632238554,16
SU2-HaarU4-brickwork,10,0.01,10000,aligned_crossfit,finite_difference_snr_mean,0.054137684768335484,0.05252178886961683,0.055752017372823794,16
SU2-HaarU4-brickwork,10,0.01,10000,aligned_crossfit,linearized_shots_for_snr1,3210511.4147427734,3146849.7628174103,3277280.7361731464,16
SU2-HaarU4-brickwork,10,0.01,10000,physical,actual_retention,0.012444685320730469,0.01222439159964543,0.012670027022228414,16
SU2-HaarU4-brickwork,10,0.01,10000,physical,rho,1.2730913083107318,1.2499670362183364,1.2966417044156604,16
SU2-HaarU4-brickwork,10,0.01,10000,physical,expected_scalar_directional_grad2,0.00043502783210158126,0.0004259034070121567,0.00044405275653474106,16
SU2-HaarU4-brickwork,10,0.01,10000,physical,estimated_parameter_gradient_norm2,0.7830500977829223,0.7667546427725683,0.7998015113402263,16
SU2-HaarU4-brickwork,10,0.01,10000,physical,finite_difference_snr_mean,0.02882055806715344,0.027826357164937393,0.029916196753733155,16
SU2-HaarU4-brickwork,10,0.01,10000,physical,linearized_shots_for_snr1,11514441.794293009,11275225.196802644,11753641.381422177,16
SU2-HaarU4-brickwork,10,0.01,10000,random_rank,actual_retention,0.009867396184868205,0.009648327489111846,0.010103614277626094,16
SU2-HaarU4-brickwork,10,0.01,10000,random_rank,rho,1.009434629712022,0.9866747141125362,1.0333871807964525,16
SU2-HaarU4-brickwork,10,0.01,10000,random_rank,expected_scalar_directional_grad2,0.00034474582475353124,0.00033651699154068607,0.00035336139579505705,16
SU2-HaarU4-brickwork,10,0.01,10000,random_rank,estimated_parameter_gradient_norm2,0.62054248455645,0.6056136521458494,0.6360906792955504,16
SU2-HaarU4-brickwork,10,0.01,10000,random_rank,finite_difference_snr_mean,0.025759544709669006,0.024750488150833784,0.026771973971387256,16
SU2-HaarU4-brickwork,10,0.01,10000,random_rank,linearized_shots_for_snr1,14538477.728449553,14187269.046467962,14890235.284197723,16
SU2-HaarU4-brickwork,10,0.03,100,aligned_crossfit,actual_retention,0.04642066764878464,0.04549928074963184,0.04729572228385825,16
SU2-HaarU4-brickwork,10,0.03,100,aligned_crossfit,rho,4.748834300470673,4.655190727806753,4.8388409993262576,16
SU2-HaarU4-brickwork,10,0.03,100,aligned_crossfit,expected_scalar_directional_grad2,0.0010290547270382564,0.0010099809763973095,0.001046714472123108,16
SU2-HaarU4-brickwork,10,0.03,100,aligned_crossfit,estimated_parameter_gradient_norm2,1.85229850866897,1.8179633626808622,1.8851307274129865,16
SU2-HaarU4-brickwork,10,0.03,100,aligned_crossfit,finite_difference_snr_mean,0.004426900797573276,0.004311034621318238,0.004549283336451703,16
SU2-HaarU4-brickwork,10,0.03,100,aligned_crossfit,linearized_shots_for_snr1,4865585.7969091525,4779763.54682348,4955824.0213728575,16
SU2-HaarU4-brickwork,10,0.03,100,physical,actual_retention,0.01811197328810879,0.017805223824671364,0.018433455076932333,16
SU2-HaarU4-brickwork,10,0.03,100,physical,rho,1.8528548673735346,1.8209593861087534,1.8856871654665073,16
SU2-HaarU4-brickwork,10,0.03,100,physical,expected_scalar_directional_grad2,0.00039993932695683745,0.0003916067641392181,0.0004083030164438525,16
SU2-HaarU4-brickwork,10,0.03,100,physical,estimated_parameter_gradient_norm2,0.7198907885224135,0.7046097763702537,0.7350073878868951,16
SU2-HaarU4-brickwork,10,0.03,100,physical,finite_difference_snr_mean,0.002763504565473044,0.002667702429841184,0.002866753382030971,16
SU2-HaarU4-brickwork,10,0.03,100,physical,linearized_shots_for_snr1,12524788.318827078,12258989.477559587,12786578.279508885,16
SU2-HaarU4-brickwork,10,0.03,100,random_rank,actual_retention,0.009882069804137267,0.009670119739550252,0.01011782016469513,16
SU2-HaarU4-brickwork,10,0.03,100,random_rank,rho,1.0109357409632476,0.9890160968168529,1.0344945950962963,16
SU2-HaarU4-brickwork,10,0.03,100,random_rank,expected_scalar_directional_grad2,0.00021793811212015,0.00021276818724851268,0.00022362541401214312,16
SU2-HaarU4-brickwork,10,0.03,100,random_rank,estimated_parameter_gradient_norm2,0.3922886018163647,0.38292197104724895,0.4024714113861131,16
SU2-HaarU4-brickwork,10,0.03,100,random_rank,finite_difference_snr_mean,0.00203993426350095,0.001956867346319451,0.00212054333017307,16
SU2-HaarU4-brickwork,10,0.03,100,random_rank,linearized_shots_for_snr1,23000529.663747728,22429272.74983037,23544532.96492695,16
SU2-HaarU4-brickwork,10,0.03,1000,aligned_crossfit,actual_retention,0.04642066764878464,0.0454888853394875,0.0472869027547081,16
SU2-HaarU4-brickwork,10,0.03,1000,aligned_crossfit,rho,4.748834300470673,4.654463454747981,4.840581029015569,16
SU2-HaarU4-brickwork,10,0.03,1000,aligned_crossfit,expected_scalar_directional_grad2,0.0010290547270382564,0.0010100992899856082,0.001046952367911013,16
SU2-HaarU4-brickwork,10,0.03,1000,aligned_crossfit,estimated_parameter_gradient_norm2,1.85229850866897,1.8179876281860698,1.885514933403896,16
SU2-HaarU4-brickwork,10,0.03,1000,aligned_crossfit,finite_difference_snr_mean,0.013999089495947682,0.013642162847278427,0.014392215849607667,16
SU2-HaarU4-brickwork,10,0.03,1000,aligned_crossfit,linearized_shots_for_snr1,4865585.7969091525,4780526.410692465,4959774.656234508,16
SU2-HaarU4-brickwork,10,0.03,1000,physical,actual_retention,0.01811197328810879,0.017803655216423835,0.01843867600514693,16
SU2-HaarU4-brickwork,10,0.03,1000,physical,rho,1.8528548673735346,1.8209659265530387,1.8856445520498073,16
SU2-HaarU4-brickwork,10,0.03,1000,physical,expected_scalar_directional_grad2,0.00039993932695683745,0.00039164149744474504,0.0004082094784386028,16
SU2-HaarU4-brickwork,10,0.03,1000,physical,estimated_parameter_gradient_norm2,0.7198907885224135,0.7051832082790463,0.7351970922550908,16
SU2-HaarU4-brickwork,10,0.03,1000,physical,finite_difference_snr_mean,0.008738968751168892,0.00844344015817538,0.009071410334141546,16
SU2-HaarU4-brickwork,10,0.03,1000,physical,linearized_shots_for_snr1,12524788.318827078,12263446.595581833,12786865.20088966,16
SU2-HaarU4-brickwork,10,0.03,1000,random_rank,actual_retention,0.009882069804137267,0.009667328996888082,0.010114568770707343,16
SU2-HaarU4-brickwork,10,0.03,1000,random_rank,rho,1.0109357409632476,0.9888753167836637,1.0352374183853934,16
SU2-HaarU4-brickwork,10,0.03,1000,random_rank,expected_scalar_directional_grad2,0.00021793811212015,0.0002127641952472589,0.00022352470239818064,16
SU2-HaarU4-brickwork,10,0.03,1000,random_rank,estimated_parameter_gradient_norm2,0.3922886018163647,0.38277001237825575,0.4024863646927087,16
SU2-HaarU4-brickwork,10,0.03,1000,random_rank,finite_difference_snr_mean,0.0064508385496812185,0.006192001309194969,0.006704113433286368,16
SU2-HaarU4-brickwork,10,0.03,1000,random_rank,linearized_shots_for_snr1,23000529.663747728,22419476.21344765,23556064.00522422,16
SU2-HaarU4-brickwork,10,0.03,10000,aligned_crossfit,actual_retention,0.04642066764878464,0.04548031973035976,0.04731302070592322,16
SU2-HaarU4-brickwork,10,0.03,10000,aligned_crossfit,rho,4.748834300470673,4.6544647575234634,4.840664373581327,16
SU2-HaarU4-brickwork,10,0.03,10000,aligned_crossfit,expected_scalar_directional_grad2,0.0010290547270382564,0.0010094075083787785,0.0010470954719791455,16
SU2-HaarU4-brickwork,10,0.03,10000,aligned_crossfit,estimated_parameter_gradient_norm2,1.85229850866897,1.816946751398382,1.8849110161546014,16
SU2-HaarU4-brickwork,10,0.03,10000,aligned_crossfit,finite_difference_snr_mean,0.04426900797573326,0.04315000551402964,0.045500653659460356,16
SU2-HaarU4-brickwork,10,0.03,10000,aligned_crossfit,linearized_shots_for_snr1,4865585.7969091525,4779506.457392764,4959323.348685097,16
SU2-HaarU4-brickwork,10,0.03,10000,physical,actual_retention,0.01811197328810879,0.01780297110652407,0.01842644950180986,16
SU2-HaarU4-brickwork,10,0.03,10000,physical,rho,1.8528548673735346,1.8216019043263154,1.8850422807608962,16
SU2-HaarU4-brickwork,10,0.03,10000,physical,expected_scalar_directional_grad2,0.00039993932695683745,0.00039168440661833546,0.00040844990422429203,16
SU2-HaarU4-brickwork,10,0.03,10000,physical,estimated_parameter_gradient_norm2,0.7198907885224135,0.705045330097705,0.734865512682233,16
SU2-HaarU4-brickwork,10,0.03,10000,physical,finite_difference_snr_mean,0.02763504565473103,0.026707583607485364,0.02869666805366614,16
SU2-HaarU4-brickwork,10,0.03,10000,physical,linearized_shots_for_snr1,12524788.318827078,12263337.293500513,12788878.266144969,16
SU2-HaarU4-brickwork,10,0.03,10000,random_rank,actual_retention,0.009882069804137267,0.009673121559541403,0.010122582370724905,16
SU2-HaarU4-brickwork,10,0.03,10000,random_rank,rho,1.0109357409632476,0.9889119653439628,1.0348315697799342,16
SU2-HaarU4-brickwork,10,0.03,10000,random_rank,expected_scalar_directional_grad2,0.00021793811212015,0.0002127256864386206,0.00022359192695141703,16
SU2-HaarU4-brickwork,10,0.03,10000,random_rank,estimated_parameter_gradient_norm2,0.3922886018163647,0.3828851135505374,0.40259645832228524,16
SU2-HaarU4-brickwork,10,0.03,10000,random_rank,finite_difference_snr_mean,0.02039934263501001,0.019584961444332694,0.021205970106207127,16
SU2-HaarU4-brickwork,10,0.03,10000,random_rank,linearized_shots_for_snr1,23000529.663747728,22430753.876520656,23548271.22384501,16
SU2-HaarU4-brickwork,10,0.05,100,aligned_crossfit,actual_retention,0.048866951288061164,0.04793164607141097,0.049740675347339815,16
SU2-HaarU4-brickwork,10,0.05,100,aligned_crossfit,rho,4.999089116768662,4.902503628515856,5.090153086241037,16
SU2-HaarU4-brickwork,10,0.05,100,aligned_crossfit,expected_scalar_directional_grad2,0.0007217294113788125,0.0007080346492042723,0.0007345522081377957,16
SU2-HaarU4-brickwork,10,0.05,100,aligned_crossfit,estimated_parameter_gradient_norm2,1.2991129404819637,1.2747056268257455,1.3218145279320102,16
SU2-HaarU4-brickwork,10,0.05,100,aligned_crossfit,finite_difference_snr_mean,0.0037287717603942247,0.0036158731013162058,0.0038504168192950872,16
SU2-HaarU4-brickwork,10,0.05,100,aligned_crossfit,linearized_shots_for_snr1,6937788.137891599,6814025.875173468,7072497.490170381,16
SU2-HaarU4-brickwork,10,0.05,100,physical,actual_retention,0.02487996449348078,0.02446182874835137,0.025313314493275757,16
SU2-HaarU4-brickwork,10,0.05,100,physical,rho,2.5452203676830893,2.502252255556921,2.589081500212767,16
SU2-HaarU4-brickwork,10,0.05,100,physical,expected_scalar_directional_grad2,0.0003663982456623,0.0003587578885675741,0.00037409761556113797,16
SU2-HaarU4-brickwork,10,0.05,100,physical,estimated_parameter_gradient_norm2,0.6595168421922067,0.6454651432651566,0.6731892848583811,16
SU2-HaarU4-brickwork,10,0.05,100,physical,finite_difference_snr_mean,0.0026451915005561996,0.0025554004235694644,0.0027479988176328986,16
SU2-HaarU4-brickwork,10,0.05,100,physical,linearized_shots_for_snr1,13671470.696200525,13382246.610569643,13960373.687227665,16
SU2-HaarU4-brickwork,10,0.05,100,random_rank,actual_retention,0.009886566006264499,0.00967838298626787,0.01011494986204696,16
SU2-HaarU4-brickwork,10,0.05,100,random_rank,rho,1.0113957024408626,0.990528982229829,1.0344413537436243,16
SU2-HaarU4-brickwork,10,0.05,100,random_rank,expected_scalar_directional_grad2,0.00014527813060550624,0.0001418529737564592,0.00014904247405328,16
SU2-HaarU4-brickwork,10,0.05,100,random_rank,estimated_parameter_gradient_norm2,0.26150063509,0.25534928153172654,0.26816492624285143,16
SU2-HaarU4-brickwork,10,0.05,100,random_rank,finite_difference_snr_mean,0.0016622007639654063,0.0015947861794396415,0.001728550894509582,16
SU2-HaarU4-brickwork,10,0.05,100,random_rank,linearized_shots_for_snr1,34501368.47106074,33652779.448324606,35301201.328437,16
SU2-HaarU4-brickwork,10,0.05,1000,aligned_crossfit,actual_retention,0.048866951288061164,0.04792166148829477,0.04973683692494637,16
SU2-HaarU4-brickwork,10,0.05,1000,aligned_crossfit,rho,4.999089116768662,4.903040469651093,5.08812418637345,16
SU2-HaarU4-brickwork,10,0.05,1000,aligned_crossfit,expected_scalar_directional_grad2,0.0007217294113788125,0.0007079445236410802,0.0007345599351014771,16
SU2-HaarU4-brickwork,10,0.05,1000,aligned_crossfit,estimated_parameter_gradient_norm2,1.2991129404819637,1.274432536647002,1.321855231891633,16
SU2-HaarU4-brickwork,10,0.05,1000,aligned_crossfit,finite_difference_snr_mean,0.01179141163776148,0.011443634453352879,0.012175431667915062,16
SU2-HaarU4-brickwork,10,0.05,1000,aligned_crossfit,linearized_shots_for_snr1,6937788.137891599,6814732.591729469,7073945.547958136,16
SU2-HaarU4-brickwork,10,0.05,1000,physical,actual_retention,0.02487996449348078,0.024462730265848127,0.025307806734984596,16
SU2-HaarU4-brickwork,10,0.05,1000,physical,rho,2.5452203676830893,2.5027543790051068,2.589001683382538,16
SU2-HaarU4-brickwork,10,0.05,1000,physical,expected_scalar_directional_grad2,0.0003663982456623,0.0003588453821633649,0.00037419703264618127,16
